,time,swh(m),period(s),direction_(deg)
12793,2022-06-18 01:00:00,0.11962609680913028,1.9471987171058713,211.78321377166418
12794,2022-06-18 02:00:00,0.11551195093975775,1.9647536010512838,212.44242347582875
12795,2022-06-18 03:00:00,0.11139780507038521,1.9781779240683641,212.06887131013548
12796,2022-06-18 04:00:00,0.1106572588138981,1.9642372809352424,211.75025328645594
12797,2022-06-18 05:00:00,0.10753050795317498,1.9705622023567515,211.0086423692708
12798,2022-06-18 06:00:00,0.10452718146853313,1.9758544835461773,209.7945978307677
12799,2022-06-18 07:00:00,0.11004013693349224,1.930805553421552,202.90036300804655
12800,2022-06-18 08:00:00,0.11863870180048086,1.9896660466502887,189.26021554604125
12801,2022-06-18 09:00:00,0.11431884863763964,1.9959909680717978,187.0958103507009
12802,2022-06-18 10:00:00,0.08889342716491733,1.9953455679267456,189.19978798982618
12803,2022-06-18 11:00:00,0.09090935864090999,1.9717239226178447,190.63356909638412
12804,2022-06-18 12:00:00,0.09708057744496879,1.9042150674454126,189.76011623836604
12805,2022-06-18 13:00:00,0.11049269297912323,1.9202209910427004,183.27788748074775
12806,2022-06-18 14:00:00,0.11818614575484987,1.921382711303794,178.0536505752435
12807,2022-06-18 15:00:00,0.11415428280286477,1.9336453140597807,179.00401123208076
12808,2022-06-18 16:00:00,0.10934073213569895,1.9452625166707156,179.5148987528083
12809,2022-06-18 17:00:00,0.10391005958812727,1.961139360238993,179.88295750430018
12810,2022-06-18 18:00:00,0.09864395287533023,1.9746927632850837,180.2455228415907
12811,2022-06-18 19:00:00,0.09691601161019392,1.9655280812253464,182.83841434463804
12812,2022-06-18 20:00:00,0.11596450698538874,1.9040859874164022,202.241153303882
12813,2022-06-18 21:00:00,0.13307935380197855,1.986439045925029,223.08316678388525
12814,2022-06-18 22:00:00,0.12024321868953614,1.9876007661861226,231.85065584927406
12815,2022-06-18 23:00:00,0.11575879969192004,2.0042520899284626,232.55381286704963
12816,2022-06-19 00:00:00,0.11152122944646647,2.0153529724233556,233.16358184340186
12817,2022-06-19 01:00:00,0.10740708357709394,2.024517654483093,233.65798912152528
12818,2022-06-19 02:00:00,0.10321065479033376,2.0311007359626227,234.05351494402402
12819,2022-06-19 03:00:00,0.09926107475573609,2.035489456948976,234.2732515120789
12820,2022-06-19 04:00:00,0.1158822240680013,1.9342907142048325,230.51026278413946
12821,2022-06-19 05:00:00,0.13427245610409666,2.015094812365335,223.13810092589895
12822,2022-06-19 06:00:00,0.13957970427558708,2.0469775795309006,220.03981531632547
12823,2022-06-19 07:00:00,0.1364940948735578,2.0496882601401185,218.85323784882922
12824,2022-06-19 08:00:00,0.13279136359112242,2.0455576992117863,218.08415986063721
