,time,wnd_speed(m/s),direction_(deg),u10,v10
17332,2022-12-24 04:00:00,7.350582403301718,10.848916213876464,-1.3835256859982352,-7.2192048276740275
17333,2022-12-24 05:00:00,7.390123987058282,13.390123622753094,-1.7114065204010052,-7.189229462607458
17334,2022-12-24 06:00:00,7.600789554338672,14.351253950728392,-1.8839753806129895,-7.363602285199005
17335,2022-12-24 07:00:00,7.9152912135586275,12.167171796309049,-1.6682643053480093,-7.737488559147608
17336,2022-12-24 08:00:00,8.213291512898515,12.920759752154083,-1.8365189440546938,-8.005332950226306
17337,2022-12-24 09:00:00,8.417327031622976,14.909700567001153,-2.1657479726778703,-8.13393693583449
17338,2022-12-24 10:00:00,7.169747077871047,13.198097477017427,-1.636986199434587,-6.980368854401687
17339,2022-12-24 11:00:00,6.937390664326093,12.567015337829957,-1.5094470261841675,-6.771185930442511
17340,2022-12-24 12:00:00,7.114933300597756,14.431112309517744,-1.773153815695606,-6.89044275920198
17341,2022-12-24 13:00:00,7.229331805475947,14.001815807817934,-1.749155958572377,-7.014534324262507
17342,2022-12-24 14:00:00,7.419504184961214,14.591346544888097,-1.8691452441885223,-7.180204621512147
17343,2022-12-24 15:00:00,7.768426551750939,16.30183960313269,-2.180578109102338,-7.456106906425944
17344,2022-12-24 16:00:00,8.24746420426236,17.581176976759252,-2.4912020574839095,-7.862224755714944
17345,2022-12-24 17:00:00,8.301901343546934,17.581212199871345,-2.5076500269728648,-7.914117592012984
17346,2022-12-24 18:00:00,7.810046598663962,16.14047595914326,-2.1711407495594948,-7.502198059162711
17347,2022-12-24 19:00:00,7.17672391285043,14.177609813148877,-1.7577844015829762,-6.958129067416813
17348,2022-12-24 20:00:00,6.986217216087515,12.686216878379923,-1.53425379983964,-6.815665504412259
17349,2022-12-24 21:00:00,7.389351313937695,12.225147399603202,-1.5647229892208188,-7.221783353701259
17350,2022-12-24 22:00:00,7.262990322104516,9.326023541132258,-1.1769823314320162,-7.166989675622585
17351,2022-12-24 23:00:00,7.17268696345975,11.211389861412044,-1.3945808786055651,-7.035807163987169
17352,2022-12-25 00:00:00,7.001730415492416,9.473669672418339,-1.1524451966206248,-6.906236231118774
17353,2022-12-25 01:00:00,7.134129038374307,6.741751581828339,-0.837507026733753,-7.084799158504572
17354,2022-12-25 02:00:00,7.168578055347087,3.070434768281757,-0.38397449098913183,-7.158287150280677
17355,2022-12-25 03:00:00,7.128433609488962,2.8511938159360852,-0.3545838569842781,-7.119609259872201
17356,2022-12-25 04:00:00,7.188795723763591,2.8014137971850914,-0.35134819085530333,-7.180204621512147
17357,2022-12-25 05:00:00,7.173110150888265,1.628532993460965,-0.20385574314287314,-7.170212833156624
17358,2022-12-25 06:00:00,7.380562132783593,2.963300615019989,-0.38154774139240066,-7.370693231773893
