Time,SWH,MWP,MWD,DS
2022-01-17 00:00:00,0.6278814165697846,3.2509666832763857,16.18461604497182,4
2022-01-17 01:00:00,0.6119502083392759,3.2279805433467654,15.036535940781647,4
2022-01-17 02:00:00,0.6048049820564897,3.2041635790823393,13.448999337379945,4
2022-01-17 03:00:00,0.593200605297224,3.185193090104279,12.471208626634251,4
2022-01-17 04:00:00,0.5750596696792611,3.1650317529129977,12.399796945512378,4
2022-01-17 05:00:00,0.5573818505796271,3.138113044465298,12.207534727107344,4
2022-01-17 06:00:00,0.555410297401599,3.1138252797444816,12.174575489666466,4
2022-01-17 07:00:00,0.5683643280142799,3.1063478607312316,12.899678713365518,4
2022-01-17 08:00:00,0.5887943824228391,3.1188933081867956,14.058745230035981,4
2022-01-17 09:00:00,0.6222446269466976,3.1484983486503673,14.003813167634519,4
2022-01-17 10:00:00,0.6161182570042346,3.1816759337536022,14.586093029089824,4
2022-01-17 11:00:00,0.6020130510459937,3.189790318090203,15.382607933910748,4
2022-01-17 12:00:00,0.5901705000773017,3.1771340940566652,16.53068803810092,4
2022-01-17 13:00:00,0.5998430193601104,3.1683550502522198,17.096488280835786,4
2022-01-17 14:00:00,0.6055856641873867,3.1734784669835205,16.04728588896822,4
2022-01-17 15:00:00,0.6028334288784617,3.1759155516989503,14.48721531676722,4
2022-01-17 16:00:00,0.5958602173024833,3.1729245840936504,12.723896113680894,4
2022-01-17 17:00:00,0.5920229661506166,3.1642286227226855,11.191291572680626,4
2022-01-17 18:00:00,0.6081923485905514,3.163619351543828,10.394776667859702,4
2022-01-17 19:00:00,0.6480336010673464,3.1891810469113455,9.268669388630116,4
2022-01-17 20:00:00,0.6855592709524978,3.2389474245661987,8.120589284439944,4
2022-01-17 21:00:00,0.707550689622851,3.2907908630580653,8.208480584282256,4
2022-01-17 22:00:00,0.7081196613453691,3.325408543674963,9.949826962408025,4
2022-01-17 23:00:00,0.7074051387170905,3.3389786744767873,9.2906422135907,4
2022-01-18 00:00:00,0.7320032417906083,3.353462712046898,7.900861034834179,4
2022-01-18 01:00:00,0.7690393313563836,3.3907390305351734,7.521829804264229,4
2022-01-18 02:00:00,0.7877095429952936,3.432418717997919,8.076643634518803,4
2022-01-18 03:00:00,0.7934124921209988,3.4611375458376976,9.36754710095272,4
2022-01-18 04:00:00,0.7769387759690195,3.4711074378553644,9.96081337488829,4
2022-01-18 05:00:00,0.7464392452619413,3.458063495798917,9.329094657271696,4
2022-01-18 06:00:00,0.7070611093034749,3.422836544003162,8.571032196131796,4
2022-01-18 07:00:00,0.6943981805023148,3.3815999628523126,9.059927551504643,4
2022-01-18 08:00:00,0.6879013173451889,3.356952174253081,10.010252231049606,4
2022-01-18 09:00:00,0.6810207290728761,3.3408618763023465,10.609011711225321,4
2022-01-18 10:00:00,0.6325522774546429,3.315189404356855,12.004286096221989,4
2022-01-18 11:00:00,0.6190557389204911,3.27359279932759,13.042502075609264,4
2022-01-18 12:00:00,0.6081129571874093,3.2429630755177588,12.844746650964083,4
2022-01-18 13:00:00,0.6035876472083114,3.2187030049414367,12.811787413523206,4
2022-01-18 14:00:00,0.6245072819362466,3.210616314749329,12.707416494960455,4
2022-01-18 15:00:00,0.6434950591877248,3.2249064933079845,11.350594553644811,4
2022-01-18 16:00:00,0.6345502944337184,3.2351533267705865,9.889401693766416,4
2022-01-18 17:00:00,0.5989697139255477,3.2244079987071013,8.48863410252963,4
2022-01-18 18:00:00,0.5640771922446082,3.1838914653130836,5.588221207733426,4
2022-01-18 19:00:00,0.5534255123230473,3.133931228646776,1.3859184340230115,4
2022-01-18 20:00:00,0.5583610112183792,3.1056832012633873,357.86204418194905,4
2022-01-18 21:00:00,0.5760785260195843,3.1042984940387113,356.43381055951147,4
2022-01-18 22:00:00,0.5800216323756404,3.119613355943627,0.3312228359152982,4
2022-01-18 23:00:00,0.5897073835589729,3.12900167092693,2.8635909126218166,4
2022-01-19 00:00:00,0.6070014775434203,3.146670535113795,3.923779716969676,4
2022-01-19 01:00:00,0.6238456869100627,3.17284150166017,4.4181682785826695,4
2022-01-19 02:00:00,0.6347223091405262,3.1972954312479467,4.544512022106005,4
2022-01-19 03:00:00,0.6504550388631796,3.220115406310606,5.115805471080989,4
2022-01-19 04:00:00,0.6685959744811424,3.24659100844641,6.055143738145688,4
2022-01-19 05:00:00,0.6774216521304357,3.272706586703798,6.835179024246173,4
2022-01-19 06:00:00,0.6629988805596265,3.2850027868589198,7.4229520919416245,4
2022-01-19 07:00:00,0.632591973156214,3.2734543286051228,7.999738747156783,4
2022-01-19 08:00:00,0.5976068281716088,3.2440154530085126,8.719348764615688,4
2022-01-19 09:00:00,0.5726911594855227,3.201754188511403,10.158568799533498,4
2022-01-19 10:00:00,0.5599091435796496,3.16292699793149,10.213500861934932,4
2022-01-19 11:00:00,0.5595651141660339,3.1367837255296087,9.142325645106808,4
2022-01-19 12:00:00,0.5458436333229797,3.12049956856742,6.390229318794496,4
2022-01-19 13:00:00,0.5316193402600256,3.093470083541746,2.9954278623852986,4
2022-01-19 14:00:00,0.5335908934380537,3.064806643990954,358.6365862618094,4
2022-01-19 15:00:00,0.5491780722549465,3.0521227258129224,353.4729723960737,4
2022-01-19 16:00:00,0.5561645157314486,3.056886118665808,349.11136664139906,4
2022-01-19 17:00:00,0.5606501300089756,3.063505019199759,345.2056970046565,4
2022-01-19 18:00:00,0.56005469448541,3.070843967490541,342.2503520474588,4
2022-01-19 19:00:00,0.5476167079931525,3.0730041107610355,341.074805912068,4
2022-01-19 20:00:00,0.5284833798359139,3.0656374683257597,341.3494662240752,4
2022-01-19 21:00:00,0.5091780369718674,3.0469439207926348,342.47008029706456,4
2022-01-19 22:00:00,0.48246282981456107,3.0237639218515597,344.53552584335887,4
2022-01-19 23:00:00,0.4546890706153605,2.9922479854179356,348.01272539337026,4
2022-01-20 00:00:00,0.43795071645290756,2.947937354228306,351.9843135049946,4
2022-01-20 01:00:00,0.43482798792931954,2.9111872244854067,356.5217018593538,4
2022-01-20 02:00:00,0.4359394675733085,2.8932691129981003,0.007123667746782303,4
2022-01-20 03:00:00,0.43879755808642296,2.8914136053170343,1.6770583647506498,4
