Time,Speed,direction,u,v
2022-04-13 20:00:00,1.7315068763278652,284.94764766686563,1.6729159931081983,-0.4466185651912506
2022-04-13 21:00:00,1.5566712687397435,258.9157377572352,1.527632357128889,0.2992738217295945
2022-04-13 22:00:00,1.2376764430165557,223.77998252821328,0.8563371543243382,0.8936048655428237
2022-04-13 23:00:00,1.8332586096893995,215.77370336537473,1.0716961538942822,1.4873817545366466
2022-04-14 00:00:00,2.163314464565184,204.57987446219772,0.8998552941338087,1.96727982814248
2022-04-14 01:00:00,2.3871068140083285,189.66157680111917,0.40062412103747236,2.35324865985895
2022-04-14 02:00:00,2.765043048222882,187.44847256995934,0.3584450009144471,2.741711188262748
2022-04-14 03:00:00,2.991449698857463,191.56872546702422,0.5999148843700732,2.930677981680288
2022-04-14 04:00:00,3.3227743815511204,197.5805069886144,1.0036293198333155,3.16757916697647
2022-04-14 05:00:00,3.3833799956530797,198.63012008610212,1.080846121751658,3.206092926925206
2022-04-14 06:00:00,3.214657297467767,199.95985446612397,1.0973606978844828,3.021559372062917
2022-04-14 07:00:00,2.9254142635199556,200.72169102413574,1.0350962824647787,2.7361696400686855
2022-04-14 08:00:00,2.474201511593623,193.71285690315074,0.5865246875056209,2.403676748424921
2022-04-14 09:00:00,2.0829938501325906,173.47994274782536,-0.23652607976272466,2.0695213923229376
2022-04-14 10:00:00,3.028293983119453,170.61453635076606,-0.49384102950795294,2.987755928079134
2022-04-14 11:00:00,2.8349817020651966,171.19346712925685,-0.4340314835133985,2.801559908758626
2022-04-14 12:00:00,1.867739427051456,160.2443500828415,-0.6313137173163319,1.7578093064069082
2022-04-14 13:00:00,1.9493344698753068,144.26963328683087,-1.138355838583599,1.5824193060648226
2022-04-14 14:00:00,2.8869266160693052,145.1940869864278,-1.6478528292760155,2.3704274592605445
2022-04-14 15:00:00,2.8710894394384403,137.7330062422069,-1.9310554929591854,2.124659796853862
2022-04-14 16:00:00,2.382573786857324,143.6434813368005,-1.4124085344093926,1.918791281444431
2022-04-14 17:00:00,2.594152937254241,153.33910001185563,-1.1640203825737994,2.318336906236355
2022-04-14 18:00:00,2.3237372688048934,164.18425316380174,-0.6333222468459996,2.23576783814482
2022-04-14 19:00:00,2.1602214406097953,165.00886805971845,-0.5587834843005475,2.0867001917245322
2022-04-14 20:00:00,1.6500932534495854,158.42519905680695,-0.6067650230648354,1.5344849141861796
2022-04-14 21:00:00,1.4947637778232528,173.59791081955626,-0.16667388611983092,1.4854422126687246
2022-04-14 22:00:00,0.8680723086053906,163.5752240969812,-0.24545287767235968,0.8326478354081335
2022-04-14 23:00:00,1.3408514785859609,237.83666997309467,1.1350764190526905,0.7137816266454877
2022-04-15 00:00:00,3.3790969691561252,278.3161201418141,3.3435662218963853,-0.48873433146612744
